file_index,text,Arg1_RawText,Arg1_CharacterSpanList,Arg2_RawText,Arg2_CharacterSpanList,Connective_RawText,Connective_CharacterSpanList,Sense,Type
1158,They're here with us.,nan,nan,nan,nan,nan,nan,nan,nan
1159,"Some people, they are regular.",nan,nan,nan,nan,nan,nan,nan,nan
116,I never registered.,nan,nan,nan,nan,nan,nan,nan,nan
1160,"Regular, is what this...",nan,nan,nan,nan,nan,nan,nan,nan
1161,That's how we do it here.,nan,nan,nan,nan,nan,nan,nan,nan
1162,We come everyday.,nan,nan,nan,nan,nan,nan,nan,nan
1163,No shifting for that group of people.,nan,nan,nan,nan,nan,nan,nan,nan
1164,"The ones on morning shift, they'll come in the morning.",nan,nan,nan,nan,nan,nan,nan,nan
1165,"When it's two o'clock, they'll leave work.",they 'll leave work,"[[23, 41]]",it 's two o'clock,"[[5, 21]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
1166,They go back to their place to s-... sleep.,nan,nan,nan,nan,nan,nan,nan,nan
1167,But the ones on the afternoon shift will come back by two.,,[],the ones on the afternoon shift will come back by two,"[[4, 57]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1168,They will close by nine.,nan,nan,nan,nan,nan,nan,nan,nan
1169,"After nine, the ones who do... are on the night shift, they will take over for them from... to, to the other day, the second day... morning, because before the morning, people will come to take over for them.","After nine , the ones who do ... are on the night shift , they will take over for them from ... to , to the other day , the second day ... morning people will come to take over for them","[[0, 139], [169, 207]]","before the morning ,","[[149, 168]]",because,"[[141, 148]]",Contingency.Cause,Explicit
117,So how will I take the exam?,nan,nan,nan,nan,nan,nan,nan,nan
1170,That is how we do our work here.,nan,nan,nan,nan,nan,nan,nan,nan
1171,No.,nan,nan,nan,nan,nan,nan,nan,nan
1172,We don’t collect money!,nan,nan,nan,nan,nan,nan,nan,nan
1173,"We only collect our salary here which yeah, the Federal Government gives us.",nan,nan,nan,nan,nan,nan,nan,nan
1174,"If we go to work in a house, for instance in your house, we will not collect payment from you.",we will not collect payment from you,"[[57, 93]]","we go to work in a house , for instance in your house","[[3, 55]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1175,Because it is our pol-... nai-... du-... call... duty to do the work for you.,,[],it is our pol-... nai-... du-... call ... duty to do the work for you,"[[8, 76]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1176,"He doesn’t collect money, he doesn’t collect money.",nan,nan,nan,nan,nan,nan,nan,nan
1177,"The only thing we collect... we say if you say we... uh... the work which we did for you, that, it, it pleases you, you will say, ""here, go and buy some soft drinks"", if for instance you gave ten naira, we will take it uh... happily, collect it from you and pray for God to bless you and make you very wealthy.","we say ... the work which we did for you , that , it , it pleases you you will say , "" here , go and buy some soft drinks ""","[[29, 35], [55, 114], [116, 165]]",you say we ... uh,"[[39, 55]]",if,"[[36, 38]]",Contingency.Condition,Explicit
1177,"The only thing we collect... we say if you say we... uh... the work which we did for you, that, it, it pleases you, you will say, ""here, go and buy some soft drinks"", if for instance you gave ten naira, we will take it uh... happily, collect it from you and pray for God to bless you and make you very wealthy.","that , it will say , "" here , go and buy some soft drinks "" we will take it uh ... happily , collect it from you and pray for God to bless you and make you very wealthy","[[90, 98], [120, 165], [203, 309]]","for instance you gave ten naira ,","[[170, 202]]",if,"[[167, 169]]",Contingency.Condition,Explicit
1178,That is how we do it here.,nan,nan,nan,nan,nan,nan,nan,nan
1179,We don’t collect money.,nan,nan,nan,nan,nan,nan,nan,nan
118,"My uncle said well, if I didn't do it this year, I shouldn't get angry, I should go get a job and he too would try his best.","well , I should n't get angry , I should go get a job and he too would try his best","[[14, 19], [49, 123]]",I didn't do it this year,"[[23, 47]]",if,"[[20, 22]]",Contingency.Condition,Explicit
118,"My uncle said well, if I didn't do it this year, I shouldn't get angry, I should go get a job and he too would try his best.","well , if I didn't do it this year , I should n't get angry , I should go get a job","[[14, 93]]",he too would try his best,"[[98, 123]]",and,"[[94, 97]]",Expansion.Conjunction,Explicit
1180,"Anybody who comes here, we do our own services for them.",nan,nan,nan,nan,nan,nan,nan,nan
1181,Thank God for today!,nan,nan,nan,nan,nan,nan,nan,nan
1182,My name is Titi Ade.,nan,nan,nan,nan,nan,nan,nan,nan
1183,I uh... I married...,nan,nan,nan,nan,nan,nan,nan,nan
1184,"Some years ago, I married a soldier.",nan,nan,nan,nan,nan,nan,nan,nan
1185,I live in the barracks.,nan,nan,nan,nan,nan,nan,nan,nan
1186,We lived in the northern part of Nigeria before.,,[],We lived in the northern part of Nigeria,"[[0, 40]]",before,"[[41, 47]]",Temporal.Asynchronous,Explicit
1187,"We lived in Jos, we lived in Bauchi.",nan,nan,nan,nan,nan,nan,nan,nan
1188,"From Bauchi to Jos, from Jos to Lagos.",nan,nan,nan,nan,nan,nan,nan,nan
1189,"As we left Lagos, we came to Ibadan.",we came to Ibadan,"[[18, 35]]",we left Lagos,"[[3, 16]]",As,"[[0, 2]]",Temporal.Synchrony,Explicit
119,"The following year, I might be able to take the exam.",nan,nan,nan,nan,nan,nan,nan,nan
1190,I am...,nan,nan,nan,nan,nan,nan,nan,nan
1191,"My church which I'm going to is Mountain of Fire and Miracle Ministry, South West Two, Ojoo.",nan,nan,nan,nan,nan,nan,nan,nan
1192,"Everything happening in Nigeria, everything is in God's hands.",nan,nan,nan,nan,nan,nan,nan,nan
1193,Let's just leave everything to God.,nan,nan,nan,nan,nan,nan,nan,nan
1194,"Because like our soldiers, they have killed a lot of them.",,[],"like our soldiers , they have killed a lot of them","[[8, 57]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1195,"Many of the women... many women in the barracks now, they are widows.",nan,nan,nan,nan,nan,nan,nan,nan
1196,They don’t have of... husbands.,nan,nan,nan,nan,nan,nan,nan,nan
1197,"Some of them, they are very young, some with one child, some with two children, and so on like that.",nan,nan,nan,nan,nan,nan,nan,nan
1198,And we are still praying.,,[],we are still praying,"[[4, 24]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1199,"May God just help us with the problem of Boko Haram which is killing our soldiers, and some innocent uh... people.",nan,nan,nan,nan,nan,nan,nan,nan
12,I farmed for almost five years.,nan,nan,nan,nan,nan,nan,nan,nan
120,"I told my uncle ""okay, let's see what God can do.""",nan,nan,nan,nan,nan,nan,nan,nan
1200,We are still praying.,nan,nan,nan,nan,nan,nan,nan,nan
1201,May God just help us.,nan,nan,nan,nan,nan,nan,nan,nan
1202,The Boko Haram problem is here.,nan,nan,nan,nan,nan,nan,nan,nan
1203,We are... we...,nan,nan,nan,nan,nan,nan,nan,nan
1204,Before that... uh... before the food shortages came again; children... there's no money to go to school.,Before that ... uh,"[[0, 17]]",the food shortages came again,"[[28, 57]]",before,"[[21, 27]]",Temporal.Asynchronous,Explicit
1205,"No school fees, no food.",nan,nan,nan,nan,nan,nan,nan,nan
1206,We're just managing things.,nan,nan,nan,nan,nan,nan,nan,nan
1207,"The things we bought last week, if you want to buy them today, you will buy it...",The things we bought last week you will buy it,"[[0, 30], [63, 78]]",you want to buy them today,"[[35, 61]]",if,"[[32, 34]]",Contingency.Condition,Explicit
1208,"We, we, we...",nan,nan,nan,nan,nan,nan,nan,nan
1209,"If you bought it last week for two hundred naira, like today, if you want to buy it, they will say it is five hundred.",like today you they will say it is five hundred,"[[50, 60], [65, 68], [85, 117]]",you bought it last week for two hundred naira if want to buy it,"[[3, 48], [62, 64], [69, 83]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1209,"If you bought it last week for two hundred naira, like today, if you want to buy it, they will say it is five hundred.",like today they will say it is five hundred,"[[50, 60], [85, 117]]",you want to buy it,"[[65, 83]]",if,"[[62, 64]]",Contingency.Condition,Explicit
121,I was there hoping.,nan,nan,nan,nan,nan,nan,nan,nan
1210,What are we in for?,nan,nan,nan,nan,nan,nan,nan,nan
1211,"So it's only God, he's the one who will help us.",,[],"it 's only God , he 's the one who will help us","[[3, 47]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1212,"Let's keep praying, and let's pray for our president.",Let 's keep praying,"[[0, 18]]",let 's pray for our president,"[[24, 52]]",and,"[[20, 23]]",Expansion.Conjunction,Explicit
1213,May he... may he be well.,nan,nan,nan,nan,nan,nan,nan,nan
1214,May he remain in good health.,nan,nan,nan,nan,nan,nan,nan,nan
1215,Because they said he is... he is sick now.,,[],they said he is ... he is sick now,"[[8, 41]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1216,We don’t know his condition.,nan,nan,nan,nan,nan,nan,nan,nan
1217,May God let him get well again so that everything will go well for Nigeria.,May God let him get well again,"[[0, 30]]",everything will go well for Nigeria,"[[39, 74]]",so that,"[[31, 38]]",Contingency.Cause,Explicit
1218,So we thank God for everything.,,[],we thank God for everything,"[[3, 30]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1219,We thank God.,nan,nan,nan,nan,nan,nan,nan,nan
122,I had no job.,nan,nan,nan,nan,nan,nan,nan,nan
1220,"Because this nation we're in, if someone rules it today, we'll say he is the best.",this nation we 're in we 'll say he is the best,"[[8, 28], [57, 81]]",if someone rules it today,"[[30, 55]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1220,"Because this nation we're in, if someone rules it today, we'll say he is the best.",Because this nation we 're in we 'll say he is the best,"[[0, 28], [57, 81]]",someone rules it today,"[[33, 55]]",if,"[[30, 32]]",Contingency.Condition,Explicit
1221,"If another one comes in and we're happy he's come to power, we will be complaining.",another one comes in we will be complaining,"[[3, 23], [60, 82]]",and we 're happy he 's come to power,"[[24, 58]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1221,"If another one comes in and we're happy he's come to power, we will be complaining.",If another one comes in we will be complaining,"[[0, 23], [60, 82]]",we 're happy he 's come to power,"[[28, 58]]",and,"[[24, 27]]",Expansion.Conjunction,Explicit
1222,"You will not bring up another sy-... uh... another... his own system which will make Nigeria... which, which will make everything harder for the people of Nigeria.",nan,nan,nan,nan,nan,nan,nan,nan
1223,So may God just help us.,,[],may God just help us,"[[3, 23]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1224,Because everything... we don’t know where we are going in Nigeria.,,[],everything ... we don’t know where we are going in Nigeria,"[[8, 65]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1225,We just don’t know.,nan,nan,nan,nan,nan,nan,nan,nan
1226,Look at the children now.,nan,nan,nan,nan,nan,nan,nan,nan
1227,"They go to school, we borrow money from cooperatives!",nan,nan,nan,nan,nan,nan,nan,nan
1228,"We struggle, send the children mo-... uh... to school, they come back from... they graduate from university, but no employment.",nan,nan,nan,nan,nan,nan,nan,nan
1229,"Nothing, nothing.",nan,nan,nan,nan,nan,nan,nan,nan
123,I kept looking for a job.,nan,nan,nan,nan,nan,nan,nan,nan
1230,What are we in for?,nan,nan,nan,nan,nan,nan,nan,nan
1231,"What do we, as Nigerians, want to do now?",nan,nan,nan,nan,nan,nan,nan,nan
1232,No good jobs.,nan,nan,nan,nan,nan,nan,nan,nan
1233,Uh... no drugs in our hospitals.,nan,nan,nan,nan,nan,nan,nan,nan
1234,"If you go to the hospitals now, when you are sick, you go to the hospital, the most effective drug on the list, is the one that will be... is the one that will be the most expensive.","you go to the hospital , the most effective drug on the list , is the one that will be ... is the one that will be the most expensive","[[51, 181]]",you go to the hospitals now when you are sick,"[[3, 30], [32, 49]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1234,"If you go to the hospitals now, when you are sick, you go to the hospital, the most effective drug on the list, is the one that will be... is the one that will be the most expensive.","If you go to the hospitals now you go to the hospital , the most effective drug on the list , is the one that will be ... is the one that will be the most expensive","[[0, 30], [51, 181]]",you are sick,"[[37, 49]]",when,"[[32, 36]]",Temporal.Synchrony,Explicit
1235,"They will say, you should o-... no... go and buy it.",nan,nan,nan,nan,nan,nan,nan,nan
1236,"Tomorrow, they'll say they're on strike.",nan,nan,nan,nan,nan,nan,nan,nan
1237,"Uh... doctors, they're not working.",nan,nan,nan,nan,nan,nan,nan,nan
1238,Sick people are in beds.,nan,nan,nan,nan,nan,nan,nan,nan
1239,"No drugs, no treatment.",nan,nan,nan,nan,nan,nan,nan,nan
124,There was no job.,nan,nan,nan,nan,nan,nan,nan,nan
1240,Another death will happen again.,nan,nan,nan,nan,nan,nan,nan,nan
1241,So may God just help us.,,[],may God just help us,"[[3, 23]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1242,Everything is fucked.,nan,nan,nan,nan,nan,nan,nan,nan
1243,Nigeria is fucked.,nan,nan,nan,nan,nan,nan,nan,nan
1244,It's fucked.,nan,nan,nan,nan,nan,nan,nan,nan
1245,I just pity the new born children that we're giving birth to now.,nan,nan,nan,nan,nan,nan,nan,nan
1246,Because we don’t understand their future.,,[],we don’t understand their future,"[[8, 40]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1247,"It's only God, he's the one who'll help us.",nan,nan,nan,nan,nan,nan,nan,nan
1248,It's serious.,nan,nan,nan,nan,nan,nan,nan,nan
1249,"Osas, your wedding you're preparing for, I... I'm looking forward to it.",nan,nan,nan,nan,nan,nan,nan,nan
125,"For almost half a year, I didn't find any job.",nan,nan,nan,nan,nan,nan,nan,nan
